Race_ID,Horse,Predicted_Probability
20665,Upepo,0.08863363206730702
20665,Eton Blue,0.030546142308414174
20665,Risen Again,0.09435293306507744
20665,Turner Girl,0.12759874545081104
20665,Aim For The Moon,0.07201223636289304
20665,Spectacular Style,0.22785801636240868
20665,Capstan,0.08878577732438876
20665,Media Mogul,0.06552606367879056
20665,Toby Tops,0.03200131720600436
20665,The Pug,0.02678075771229741
20666,Zaman Daar,0.0027025092840912398
20666,South Dakota Sioux,0.04000610101934909
20666,Stacey Racey,0.18142895410083199
20666,Colorada Dancer,0.15119718987571382
20666,Our Dagger,0.19946576576220207
20666,The Cola Kid,0.1140414446189948
20666,Blue Collar Lad,0.0211300898951676
20666,Reel Power,0.04431836241904973
20666,Regal Glory,0.24570958302459966
20667,Beveragino,0.31570921860224604
20667,Kondratiev Wave,0.10041988826511555
20667,Split Elevens,0.2839962792864131
20667,Willingly,0.01367314737737077
20667,Guns And Flowers,0.011878905511381327
20667,Bitacora,0.0365237312335443
20667,Fact Or Fable,0.09325916693592208
20667,Irrelevant,0.0047017808145841875
20667,Repartee,0.13983788197342267
22547,Junkanoo,0.019876036493746856
22547,Tradesman,0.10073632825577661
22547,The Craftymaster,0.2632564629799263
22547,Sun Dancer Girl,0.03272690592627434
22547,Alright Sunshine,0.018091392853714774
22547,Currumbin,0.14392056137257514
22547,Star Legend,0.4213923121179861
22548,Diomed Spirit,0.025968585854332628
22548,True Promise,0.3395579423975923
22548,Dashing Harry,0.2559635489648866
22548,Twilight Fun,0.08465748089900495
22548,Secret Mistral,0.22335878382839672
22548,Thunder Star,0.07049365805578672
22549,Monsieur Beaulieu,0.20204986345382867
22549,Bulldog Drummond,0.05925204371990556
22549,Lessay,0.19952400012140353
22549,El Bufalo,0.0726620416672288
22549,Above,0.17845483437752388
22549,Ultramarine,0.2344462620958641
22549,Rebel Path,0.05361095456424544
22550,Black Falcon,0.14674782376396933
22550,Camden Flyer,0.29340594736519393
22550,Due Respect,0.032594750637475314
22550,Ceira G,0.04906218314652329
22550,Ancient State,0.0071636433410009245
22550,Freak Encounter,0.20966016667367732
22550,No Release,0.09275683294194162
22550,Maid Of Killybegs,0.09974982002691113
22550,Holywell Bay,0.04058993295585979
22550,Clipsham Noble,0.028268899147447245
22551,Baileys Honeymoon,0.2391353112215934
22551,Missile Mac,0.0798896736008909
22551,Navarre Special,0.10002776569400382
22551,Hype Merchant,0.0039461732032028815
22551,Rumba Bay,0.36583727142675765
22551,Jimmy Henry,0.16028162172410462
22551,La Mer Grise,0.05088218312944678
22552,Switchel,0.2503466406394935
22552,Palazzo Persico,0.23939067108040502
22552,Solanna,0.1916057616248974
22552,Cloud Free,0.17180872045751772
22552,Muhib,0.08738524068807937
22552,Mc'Ted,0.033473568072951126
22552,Jenson Benson,0.025989397436655907
24409,Overnight Oats,0.10155718543419447
24409,Onslow Gardens,0.20497003079398793
24409,Masterofgreygoose,0.14085170706718347
24409,Star Pupil,0.35880015570870344
24409,Hartswood,0.10461663277567025
24409,Love Your Work,0.040986453565635565
24409,River Wharfe,0.03955237718596325
24409,Al Suil Eile,0.008665457468661675
24410,Northbound,0.2396177753148559
24410,Lumenbourg,0.05888943482597716
24410,Spartan Fighter,0.012497325396214036
24410,Clyde Bay,0.04257263381235404
24410,Hawajes,0.24446091896623554
24410,Prince Elliot,0.009522350595938504
24410,Alyara,0.12399642962778203
24410,Moreginplease,0.007130373625992111
24410,Copper Mountain,0.1138711925910287
24410,Margot Robbie,0.14744156524362195
24411,Royal Justice,0.00874869042951122
24411,Vixey,0.014175424887576305
24411,Ignac Lamar,0.08466945594700842
24411,Monsieur Fantaisie,0.05506984543865676
24411,Lion's Dream,0.326763593484995
24411,Kodebreaker,0.1150349089861632
24411,Crocus Time,0.35633869956201203
24411,Barney's Bay,0.005449683401271305
24411,Cammy,0.0337496978628057
24412,Noble Truth,0.0045941791350448
24412,Doctor Khan Junior,0.012235999796424375
24412,Royal Zabeel,0.4517497124449995
24412,Yorkshire,0.13509184566572205
24412,Gweedore,0.002956144058422275
24412,Apiarist,0.08610796908042377
24412,Blue Prince,0.019022222205252386
24412,Havanagreattime,0.20194797785713536
24412,Liamarty Dreams,0.03212101644355676
24412,Farasi Lane,0.011263765814084043
24412,Our Havana,0.042909167498934565
24413,Sophar Sogood,0.06914841679685407
24413,Mirabello Bay,0.1090177725047053
24413,Rubellite,0.4020153499541493
24413,Scylla,0.021014430024926947
24413,Mamdoh,0.20876150183406073
24413,Easy Equation,0.011738196954860091
24413,Lumberjack,0.027319300710398703
24413,Crystal Guard,0.0562345993648838
24413,Desejada,0.07367465619936138
24413,Angus De Bull,0.0043243274446723035
24413,Leon Trotsky,0.016751448211127423
24414,Sporting Hero,0.4401476984547889
24414,Dream Today,0.037224551470103125
24414,Mary Shoelaces,0.07016342165856784
24414,Crystal Luna,0.048790568091075286
24414,Magic Force,0.008645562120649514
24414,Tommy McJohn,0.16975518074041612
24414,Sam's Xpress,0.030899642476553833
24414,Beano Power,0.0029931788544114496
24414,My Girl Sioux,0.11353918969114152
24414,Babyface,0.022156313981506557
24414,No Speed Limit,0.0556846924607859
24415,Grace Angel,0.04825424183298358
24415,Master Of My Fate,0.2128627610126576
24415,Jumbeau,0.5252711663306215
24415,Brooklyn Nine Nine,0.019973230496813
24415,Rhythm N Hooves,0.06902027119878104
24415,Counsel,0.08796850408860485
24415,Sanat,0.03664982503953853
24416,Volenti,0.23085858903305015
24416,Thats My Boy Luke,0.08839090315226913
24416,Berry Edge,0.07147454084482614
24416,Annandale,0.029657922252206998
24416,Powerful Response,0.025910524075214984
24416,It's A Love Thing,0.023929462710366705
24416,We Still Believe,0.15790807805031834
24416,Sandret,0.03788272274023735
24416,Skilled Warrior,0.002625058166615994
24416,Susiesparkle,0.18677302836556653
24416,Rock Armour,0.11218339835013483
24416,Wath Court,0.032405772259192826
24417,Bantz,0.04582857376213525
24417,Rogue Endeavour,0.030066831616876875
24417,Mrbluesky,0.34695193246126793
24417,Love Games,0.07258755086761905
24417,Kilo Sunshine,0.08794481591164127
24417,Manton Road,0.271169679500893
24417,Nave Force,0.0961542494537447
24417,Crangy,0.049296366425821955
24418,Senado Square,0.0425867158390967
24418,Is That Love,0.04485995054882961
24418,Pink Oxalis,0.34132565453064856
24418,The Cola Brasil,0.016604029403722395
24418,Circles,0.10358645754796139
24418,Mullacash Buzz,0.007688791429100754
24418,Profit Surge,0.03150923702462916
24418,Notforalongtime,0.028281460836465704
24418,Seas And Oceans,0.015441932948192854
24418,Villemacho,0.0995326608667482
24418,Holly Woods Dancer,0.05513263771454894
24418,Master Garvey,0.1968193154867557
24418,Jackandthefox,0.0074108612728622245
24418,Knockmore Prince,0.009220294550437894
24419,Respectful,0.17977477586026056
24419,Roaring Ralph,0.16579664333431413
24419,Blackjack,0.022008709149848902
24419,Too Much,0.02682851044198021
24419,Profit Street,0.026867575370036662
24419,Tickets,0.19710170465318896
24419,Captain Vallo,0.021669266844510916
24419,King's Crown,0.05641297724609009
24419,Cooperation,0.11971395596707117
24419,Rory,0.14520457062888048
24419,Galel,0.038621310503817875
24420,Trishuli River,0.4353755084229133
24420,Vierson,0.03660794513387724
24420,Goldsmith,0.003410421684951108
24420,Ice Opera,0.02586874611628177
24420,Limestone Red,0.056145946639032274
24420,Rockbury Lad,0.0881090837509396
24420,Seti,0.12871193380794066
24420,Signor Ferrari,0.06571605483853785
24420,Sarmiento Power,0.001235564132557273
24420,Highland King,0.09457152055358982
24420,Pillar Of Hope,0.009336659410397337
24420,Serengeti Sunrise,0.0012626217230980793
24420,Fine Print,0.04449807085367964
24420,Adare Beauty,0.009149922932204017
24421,Juan Les Pins,0.023512317662856205
24421,Zip,0.11269592418510338
24421,Waiting All Night,0.2106833926358237
24421,William Dewhirst,0.1491068480848122
24421,Lerwick,0.19385244192031378
24421,Barnaby,0.1579348563388987
24421,Danielsflyer,0.06163025298676488
24421,Starliner,0.014986301207488444
24421,King's School,0.07019259207006173
24421,Callianassa,0.005405072907876946
24422,Brian The Snail,0.20999806193022008
24422,Birkenhead,0.071012333365608
24422,Castan,0.24426506167119755
24422,Ganesha,0.01999613458034426
24422,Glory Fighter,0.18065620673251884
24422,Papa Cocktail,0.036286567517115745
24422,Golden Rainbow,0.02155349344085621
24422,Beneficiary,0.16242620828103152
24422,Street Life,0.003301230907654549
24422,Pockley,0.05050470157345332
26218,Jesse Luc,0.2085036959060513
26218,Caesars Pearl,0.10073030917310603
26218,Almodovar Del Rio,0.24789659109656803
26218,Piperstown,0.14478789934798378
26218,Voltaic,0.013580719709990623
26218,So Grateful,0.02632368789628119
26218,Belle Flora,0.013745565566615731
26218,Raft Up,0.22675496325885638
26218,Broxi,0.011534288553260087
26218,Dodgy Bob,0.002575545450984494
26218,Love Is A Rose,0.003566734040302288
26219,Swinging London,0.09954371230506995
26219,Golden Flame,0.1258274736362632
26219,Weddell Sea,0.009407204248302185
26219,Doublethetrouble,0.07409773966104712
26219,Breathless Bishop,0.1180052466144477
26219,Mafia Power,0.028987465258292225
26219,Man Of Action,0.38417601056220146
26219,Saxon Star,0.15995514771437613
26220,Blue Anthem,0.2230480538068343
26220,Squires Treaty,0.036931212198187784
26220,Ventura Dream,0.030047407368836525
26220,Sweet Cicely,0.2785615786727949
26220,Spec Of Light,0.11622038994916704
26220,Dixie's Delight,0.17342246079090384
26220,Tiny Rebel,0.0768714850874729
26220,Makes Me Wonder,0.06489741212580269
26221,Fast Fred,0.07837455168934235
26221,Ribba Hill,0.061917799541502526
26221,Percy Willis,0.12666280969514143
26221,Elemental Eye,0.027381094069227018
26221,Byron Hill,0.05454839752973415
26221,Jujubella,0.02514490446341875
26221,High Court Judge,0.4224348934819275
26221,Show No Fear,0.08660021908716103
26221,Alpine Sierra,0.10605808499640319
26221,Bella Bluesky,0.010877245446142084
26222,Crest Of Light,0.14630300331154086
26222,Callout,0.1624916366438666
26222,Eva Dickson,0.10420576958341007
26222,Antiquity,0.2449310551713231
26222,Top Of Pleinmont,0.0014098169687562993
26222,Risk,0.08828585524404897
26222,Goldrush Glory,0.09332717786903563
26222,Cuda Been A Rowlex,0.15904568520801843
26223,Enola Grey,0.1140444159147706
26223,Gaiety Musical,0.40122057219889545
26223,Just A Spark,0.05724455976553154
26223,Ghaihaban,0.053147050547782584
26223,Liv My Life,0.026534601726653975
26223,Quandary,0.22937588616402374
26223,Powdering,0.0745348531494783
26223,Petra Celera,0.04389806053286373
26224,Tempus,0.2815114101080602
26224,Indalo,0.05404903929560831
26224,Dingle,0.21022175642575466
26224,Longhaired General,0.055089287395603294
26224,Quiet Resolve,0.3991285067749735
26225,Midnight City,0.3439063902763594
26225,Dandy Magic,0.010659309044394162
26225,Leadenhall Street,0.20365413816731098
26225,Mighty Ruler,0.0581334674112265
26225,Alashos,0.09589095879360933
26225,Mini Mac,0.0002994978094385816
26225,Bow Street,0.032441719225000054
26225,Psychodrama,0.0990812512153683
26225,Cemlyn,0.08004450101479249
26225,Piranha Rama,0.07588876704250018
26226,Ormolulu,0.036628955147431135
26226,Dark Kestrel,0.03990721025208095
26226,Monks Dream,0.022477077958650435
26226,Novak,0.13157237754937684
26226,Strong Power,0.052515117898114
26226,Beale Street,0.43680065482633473
26226,Neapolitan,0.0030078942217493733
26226,Biplane,0.12768878086412164
26226,Parisiac,0.03704565498162502
26226,Sibyl Charm,0.11235627630051591
26227,King Of The Jungle,0.308060524126463
26227,Nelson Gay,0.21836095977522585
26227,It's Showtime,0.029653833387631404
26227,Green Tax,0.030719129439899472
26227,Dash Gordon,0.061499854848153075
26227,Sir Benedict,0.16179498810665957
26227,Ballysax Lil' Mick,0.1899107103159677
26228,Rebecca's Girl,0.2196967678613881
26228,Rory,0.0405692031464341
26228,Pallas Lord,0.16696419486361877
26228,Flash The Dash,0.27504351032630686
26228,Keep Me Stable,0.01687296341666393
26228,Concert Boy,0.09701586998170862
26228,Anif,0.033046553281746376
26228,Elettaria,0.13483663094498552
26228,Alexander James,0.015954306177147715
26229,Init Together,0.15920832172730365
26229,Mr Zippi,0.08886281693096493
26229,Mr Nugget,0.22266463884169296
26229,Market House,0.16681204583942943
26229,Oyamal,0.0017971216176430886
26229,Khangai,0.2879453743622731
26229,Reason To Pass,0.07270968068069295
28088,Four Adaay,0.13204382700381037
28088,Harb,0.2158442085449051
28088,Mick's Spirit,0.07178714581368369
28088,Harry Brown,0.19899123434131358
28088,The Defiant,0.15161537941085923
28088,Coolagh Magic,0.05983735218223602
28088,Beaumadier,0.01582082060485639
28088,Pop Dancer,0.0887735753040969
28088,Lion Ring,0.06528645679423871
28089,Al Waqidi,0.11029865740018156
28089,Diamondonthehill,0.14864393332085063
28089,Bravo Zulu,0.02346977955995131
28089,Invincible Aura,0.2936223246979276
28089,Robbo,0.05974385655581508
28089,Party Island,0.021207940363538215
28089,Rey De La Batalla,0.1672622128344211
28089,Thapa Vc,0.007080811889551667
28089,Cavalry Call,0.16867048337776278
28090,Over Spiced,0.012248263059123498
28090,Monomyth,0.023019850973884554
28090,Frankies Dream,0.3507315001955596
28090,Early Release,0.03687300545469055
28090,Toolatetonegotiate,0.19485764345345424
28090,Virtue Temperance,0.07126707406299242
28090,Flicka's Girl,0.03787847179280316
28090,Commendation,0.12889628288107255
28090,Apple's Angel,0.14422790812641947
28091,Rapid Mission,0.006068574049599248
28091,Arcadian Nights,0.11919090491973512
28091,Hitched,0.2839936381861474
28091,Epsom Faithfull,0.08632497287275767
28091,Not Me,0.32276428050470046
28091,Raintown,0.04342087956263244
28091,Warren Hill,0.053080202962007016
28091,Running The Game,0.03289076148754533
28091,Waterloo Sunset,0.05226578545487534
28092,Forest Haze,0.009631449714157773
28092,Baikal,0.2152764032418526
28092,Villalobos,0.005941610822401415
28092,Formal Address,0.01753322595516183
28092,Honrado,0.5106198867842687
28092,Nasim,0.01717283622258066
28092,Star Of Sussex,0.045588948270585704
28092,KimcHi,0.08847148974009193
28092,Venus Slipper,0.0897641492488994
28093,Card Shark,0.12611643390884494
28093,Hellavapace,0.0733617480045323
28093,Dubai Harbour,0.2189875178798893
28093,Rolypolymoly,0.10118185264930313
28093,Sir Laurence Graff,0.025807157415086497
28093,Danehill Star,0.15876264336701032
28093,Mr Trick,0.20899824996152008
28093,Laurentia,0.04664752239465076
28093,Dizziwizzbang,0.04013687441916269
29949,King's Code,0.2529683971726853
29949,Fast Society,0.12930973816028687
29949,Eagle Day,0.3266049319665361
29949,Helm Rock,0.11760488060404785
29949,Way Of Life,0.014272959730729177
29949,Charlie's Choice,0.043827605796469944
29949,Caramay,0.11541148656924467
29950,Caelan,0.0065993645418048604
29950,Straight A,0.08301398470625646
29950,Cosmos Raj,0.012170893768834163
29950,Dawn Of Liberation,0.034659849579711
29950,Ciotog,0.03766814181049695
29950,Overnight Oats,0.23785337013769367
29950,Tea Sea,0.2047583464876554
29950,Calanthe,0.03934178988529354
29950,Berkshire Phantom,0.020222239603438743
29950,Paradoxical,0.3237120194788152
29951,Layla Liz,0.3149307923295681
29951,Kinetic Force,0.020496424002438434
29951,Neytiri Te Tskaha,0.026133780291841133
29951,Winchurch,0.1637052394971968
29951,Blinky,0.24579028946590573
29951,Fallen Soldier,0.22894347441304988
29952,Marioento,0.011587745277185688
29952,Mostly Mozart,0.36644711696674837
29952,Enzos Angel,0.08490729836536676
29952,Cryptos Dream,0.16006758045327954
29952,Naughty Niall,0.06056280198946117
29952,Pessoa,0.04663488733791771
29952,Mykonos St John,0.15248106616904225
29952,City Escape,0.09759300145255312
29952,Break Point,0.019718501988445453
29953,Eldeyaar,0.0830853051469249
29953,Neptune Legend,0.3712398392820809
29953,Rogue Thunder,0.028549016399523758
29953,Nordic Glory,0.08319042807319885
29953,Heartrate,0.17817866285737813
29953,Jumira Bridge,0.008254716497847148
29953,Rockley Point,0.1572949303685093
29953,Sacred Melody,0.04858739246051063
29953,Moorgate,0.04161970891402639
29954,Back Tomorrow,0.10874122421667395
29954,Vitalline,0.043873363118020085
29954,Starsong,0.047675685070408653
29954,Due Date,0.23706431967903352
29954,Under Curfew,0.03396305988098471
29954,My Boy Jack,0.14551446374593982
29954,Glory Call,0.13264904721736348
29954,Warminster,0.2079842219753786
29954,Available Angel,0.04253461509619715
29955,Mumayaz,0.29779896578396575
29955,Muscika,0.02122236292350362
29955,Angel Of England,0.1616258566486272
29955,Bill Plumb,0.05287759320139342
29955,Rosenpur,0.37906810144243663
29955,Lihou,0.009954632951070536
29955,Tyke,0.04265229087952265
29955,One More Dream,0.03480019616948021
29956,Hierarchy,0.038759298437725256
29956,Whenthedealinsdone,0.11395155459653694
29956,Charlie Mason,0.16648772531700504
29956,Brian The Snail,0.23541259621050176
29956,First Company,0.08098704127104357
29956,Ten Club,0.029207826156959642
29956,Macanudo,0.17013876738005998
29956,Prince Of Bel Lir,0.1650551906301679
31790,Dance Recital,0.17352148987805158
31790,Watkins,0.12019773248166235
31790,Little Bittern,0.1882816253751795
31790,Summer Rain,0.015108318937918985
31790,Ballsgrove Boy,0.050205377134873816
31790,Sun Keeper,0.3194202195843724
31790,Top Biller,0.11965742559903003
31790,Miss Campanella,0.013607811008911307
31791,Atherstone Beau,0.015067127125329868
31791,Rosezan,0.1290488630700218
31791,Inconspicuous,0.11387251749330614
31791,Kaleidoscope Eyes,0.43877767295419584
31791,Royal Accord,0.053476666168442544
31791,Blue Force One,0.04064393230582429
31791,Wondrous Ways,0.049644760159639346
31791,Causin A Commotion,0.1515192384104195
31791,Orlando Magic,0.0079492223128207
31792,Corsican Caper,0.02689603851063031
31792,Addosh,0.30149141010103564
31792,Hawa Jumeirah,0.006858822510183275
31792,Inlet,0.03686649889428934
31792,Balgowan,0.029718390176165135
31792,Black Smoke,0.10749104058792422
31792,Marvellous Lady,0.43440614238992653
31792,Villazon,0.05627165682984561
31793,Daaris,0.2733743929520853
31793,Grand Scheme,0.021628824946861584
31793,Ezmerellda,0.07421377803054072
31793,Sophosc,0.010293566012158245
31793,Mamdoh,0.4052335815519363
31793,Two Plus Two,0.008396504264125575
31793,Trackman,0.20685935224229232
31794,Line Of Force,0.10920554488746868
31794,Master Technician,0.19730783810263
31794,Sweet Fantastic,0.22690147980605432
31794,Camera Shy,0.087178076412307
31794,City Of God,0.3794070607915399
31795,Soi Dao,0.05004369679591461
31795,Mr Fustic,0.08439012975988323
31795,Shot Of Love,0.12473514755077886
31795,Waistcoat,0.1956445184164156
31795,Mariner,0.12555045208350155
31795,Celebrating Ethel,0.11608385054167716
31795,Delta Legend,0.234085622718883
31795,Charlatan,0.06946658213294599
31796,High Court Judge,0.6022749234877359
31796,Aikhal,0.023378872047708145
31796,Sense Of Worth,0.06599540254884284
31796,Pysanka,0.08317714308563591
31796,Cerulean Summer,0.04103418755951426
31796,Night Bear,0.038684096890445066
31796,Douglas Dc,0.011803317739081835
31796,Starfighter,0.1336520566410361
33600,Roman Emperor,0.03822058458878251
33600,Zepparella,0.07327356587597833
33600,Mond,0.008222628472008104
33600,El Hibri,0.27762227632880526
33600,Smasher,0.09671592140419695
33600,The Cola Kid,0.18841714286946382
33600,Phoenix Star,0.05531260135482284
33600,Don't Fight It,0.12669243004860853
33600,Lupset Flossy Pop,0.13552284905733364
33601,Mighty Gurkha,0.054610803370121114
33601,Arlecchino's Gift,0.3869442627732189
33601,Man On A Mission,0.35323966428330517
33601,Shalaa Asker,0.04956225650676539
33601,Radiant Angel,0.06788750159684583
33601,Tilsworth Turf,0.007401450459598679
33601,Midnightattheoasis,0.08035406101014501
33602,Cristalino,0.23402567916930384
33602,Dr Ali,0.01176209623915472
33602,Cosmic Force,0.2567195758583773
33602,Mister Knockout,0.060813528979773955
33602,Penelope Valentine,0.3951457152440624
33602,Helaali,0.04153340450932776
33603,Mesaafi,0.032817856168282526
33603,Shallow,0.2064822514217505
33603,Supreme King,0.1791167701525951
33603,Invincible Speed,0.12789008316311964
33603,Grenham Bay,0.18624647357254606
33603,Hiatus,0.0741330635447667
33603,G'Day Mate,0.10227255497262039
33603,G'Daay,0.09104094700431911
33604,Local Hero,0.10737138503002386
33604,Sterling Knight,0.06395167144698391
33604,Silent Age,0.03050496439214178
33604,Cracking Gold,0.10197766225067528
33604,Silent Move,0.0515567666932463
33604,Brasil Power,0.12718867184878038
33604,Road To Wembley,0.11496528191182898
33604,Rhythm N Rock,0.06554284542560922
33604,Zoffandia,0.33694075100071025
33605,Antelope,0.0710746982035724
33605,Bouboule,0.28977666749128217
33605,Hi Ya Mal,0.32803602511410096
33605,Ray Gun,0.014113163048081826
33605,Bruce Banner,0.07642346786213476
33605,Sydney Whistler,0.1403247795118801
33605,Captain Brett,0.08025119876894775
35414,Cusack,0.25547234651920864
35414,Rock Armour,0.1625596831069438
35414,Bird Of Play,0.23290961522326104
35414,Susiesparkle,0.12292390015008663
35414,Hot Team,0.04999174993758876
35414,Rampant,0.1761427050629112
35415,Doddie's Impact,0.14076765192837795
35415,Lady Nunthorpe,0.1528217417062779
35415,Inanna,0.17962199059450207
35415,Beneficiary,0.041127252840831095
35415,Sugar Baby,0.1690737458507669
35415,Show Me Show Me,0.11482521402708233
35415,Desert Master,0.15352142850874695
35415,Sixcor,0.04824097454341475
35416,The Caltonian,0.0663349827578458
35416,Spartan Arrow,0.08220515773089612
35416,Badri,0.22241302822633124
35416,Master Of My Fate,0.121613152149302
35416,Mondammej,0.04006215600032144
35416,Elegant Erin,0.16795368083835988
35416,Paddy's Day,0.04685800520278813
35416,Mon Na Slieve,0.1403899844777225
35416,Dark Kestrel,0.04573963833567929
35416,Water Of Leith,0.06643021428075359
35417,Likeashadow,0.016532730685677094
35417,Concert Boy,0.06804479435744287
35417,Odd Socks Havana,0.16934530940004594
35417,Pilgrim Of Culture,0.02581110227494861
35417,Balqaa,0.06029999407198255
35417,Wheres The Crumpet,0.09196750001544865
35417,Just Typical,0.15551104378626437
35417,On The Bubble,0.01905231697558572
35417,Urban Dandy,0.27192531156316607
35417,Martin's Brig,0.06652521639021058
35417,Pop Favorite,0.05498468047922751
35418,Tasever,0.419322006574602
35418,Mereside Madness,0.3576787363813551
35418,Streak Lightning,0.033599499609973923
35418,Havana Prince,0.04818731588042376
35418,Bobby Joe Leg,0.0947479137103216
35418,Bowman,0.046464527843323646
35419,Tomorrow Day,0.3201601812771161
35419,Bellagio Man,0.0817570051693982
35419,Kats Bob,0.1434090670008963
35419,Just Ten High,0.25881427603538537
35419,Captain Vallo,0.02859756459811723
35419,Mayo County,0.09938024543395746
35419,Hurstwood,0.04534482993172042
35419,Doon The Glen,0.022536830553408778
35420,Rebecca's Girl,0.30024176987441115
35420,Profit Street,0.06052915510707655
35420,Piloto Pardo,0.08787221047520087
35420,King's Crown,0.04434595309460715
35420,Asadjumeirah,0.032308824491779096
35420,Conquest Of Power,0.36646224814933154
35420,Fircombe Hall,0.10823983880759355
37226,Big Gossey,0.09770612906441663
37226,Dontspoilasale,0.10478618151988454
37226,Jered Maddox,0.06032472894523057
37226,Laugh A Minute,0.05871742732904848
37226,Sporting Hero,0.046684349565978764
37226,Genesis,0.01699673564133566
37226,Never Shout Never,0.2867798929859071
37226,Ohmyviette,0.3280045549481982
37227,Sorbus,0.09240729236404172
37227,Zarathos,0.08115260429799985
37227,Panama Black,0.5525104353582897
37227,Lady Mariko,0.04634150050394891
37227,Rokuni,0.014898516332936743
37227,Noble Phoenix,0.01639631825909275
37227,Fernando,0.04993672592049234
37227,Orchestral Wave,0.017528159991464322
37227,Whizz By,0.1288284469717336
37228,Little Empire,0.11411625475336817
37228,Little Keilee,0.1561691920659754
37228,Punk Poet,0.08687164151827073
37228,Thompson Gunner,0.0021055180338724676
37228,Nika Pika,0.0015673687290274703
37228,Brains,0.002293590157157311
37228,Clonmacash,0.35640970489827684
37228,Senado Square,0.007415312132329555
37228,Jazzy Dancer,0.16414640041978096
37228,Hemight,0.0074850583483158295
37228,Winemaker,0.08575455451859625
37228,Sarmiento Power,0.004861377185421493
37228,An Laochmor,0.010804027239607576
37229,Rohaan,0.18833559336619837
37229,Many A Star,0.024273635069915003
37229,Twilight Romance,0.018863291802551786
37229,Cairn Gorm,0.10813115688549829
37229,Flying Fletcher,0.23075778758366816
37229,Chief Mankato,0.15919762030327927
37229,Intervention,0.0014502840933740301
37229,Ormolulu,0.11150509175544199
37229,Fools Rush In,0.15748553914007304
37230,I Am Superman,0.06909924159595436
37230,Hightimeyouwon,0.14353084923059853
37230,Final Voyage,0.09130682846265839
37230,Perfect Judgement,0.16459432075235877
37230,Exquisite Acclaim,0.11501723105245014
37230,Catch The Paddy,0.11854134666943478
37230,Cheers Again,0.12964291021430305
37230,Bucaneer's Spirit,0.08920629466098122
37230,Proleek Prince,0.03552086754512661
37230,Migdam,0.03984745641502285
37230,Glen Princess,0.003692653401111266
37231,Global Warning,0.008906966293628363
37231,Portoro,0.3217323418653357
37231,Pinjarra,0.03403753518963372
37231,Bomb Squad,0.1143162942432062
37231,Yorkstone,0.23464785664718754
37231,Autumn Angel,0.024327120762183733
37231,Clyde Bay,0.12187792590825938
37231,Create,0.002925589113976631
37231,Lion's Dream,0.06462081062003713
37231,Melsmay,0.07260755935655162
37232,Signor Ferrari,0.04752738880363768
37232,Jazz Forever,0.1442642201677079
37232,Ranko Express,0.27933668976036874
37232,Doctor Grace,0.07011707750140024
37232,Highland King,0.0030952106347935625
37232,Darkened,0.1999406557771866
37232,Latin,0.036242236656731694
37232,Rock Basher,0.15345879251856664
37232,Streetscape,0.0227636232282376
37232,Tyder,0.0030063678841538164
37232,Zahee,0.03574651724738803
37232,Sayfa Fad,0.001006283935700865
37232,Albion Princess,0.002798938360091459
37232,Ali's Court,0.0006959975240351636
37233,Romanovich,0.02502775175544772
37233,Windsor Pass,0.11994057405691493
37233,Billy McGarry,0.31135119460814115
37233,Made All,0.021403733671340942
37233,Embarked,0.028709603473952877
37233,Devasboy,0.10584972781718426
37233,Mickey Mongoose,0.15649213308114965
37233,King Of York,0.17121481012327094
37233,Barney's Bay,0.06001047141259746
37234,Humble Spark,0.24215544674884226
37234,Super Superjack,0.03487658470272853
37234,Swinging London,0.0895991570421801
37234,Tortured Soul,0.07198460693838649
37234,See The Green,0.0903470583604537
37234,Kinetic,0.34177953857966065
37234,See Paris,0.025546088777634982
37234,Whatacracker,0.0397366127076179
37234,Night Horn,0.0639749061424954
37235,Satono Chevalier,0.14959814992454865
37235,Pavilion End,0.3898890137004326
37235,Solar Breeze,0.05574034488710433
37235,Sir Callisto,0.15159035543948235
37235,Theophilos,0.17459271035089935
37235,Redwood Queen,0.002165443363937682
37235,Rene Artois,0.07642398233359513
39015,Intinso,0.011448846114041159
39015,Glen Buck,0.20656174423909685
39015,Dream Harder,0.024413046254195932
39015,Victory Shout,0.03152571692722053
39015,Tides Of War,0.04030651223527421
39015,Arqoob,0.05540019204128667
39015,Knockbrex,0.2586647060747702
39015,Cello,0.0512572192096516
39015,Path To Dubai,0.12304146460645639
39015,Wind Your Neck In,0.0059085586842991
39015,Humble Spark,0.19147199361370731
39016,Feel The Need,0.06042183302042004
39016,Judgment Call,0.0058683073844709435
39016,Narmar,0.27274235348185477
39016,He's A Gentleman,0.12065353300138475
39016,Lir Speciale,0.06255612453762482
39016,Golden Strike,0.060734131874938396
39016,Justcallmepete,0.039567054045734525
39016,Giorgio M,0.18474589982643175
39016,Federal Envoy,0.11610310728670137
39016,Power Of Zeus,0.00270663142072175
39016,Abruzzo Mia,0.0707800040994668
39016,Golden Pharaoh,0.003121020020250098
39017,Bajan Bandit,0.035081871992984175
39017,Abduction,0.015298859033912298
39017,Enola Grey,0.027196820633720118
39017,Powdering,0.30401930685938583
39017,Beattie Is Back,0.028846552948410792
39017,Where's Freddy,0.23878233433337806
39017,Benavente,0.0036572856574909342
39017,How Impressive,0.00808278843558887
